Date, Time, TSB, TCB, SYS, LAG, IOU, GRN, THS, YAZ, TCT, CNC, MSG, TMI, TCP, IIL, FHG, SYM, LSC, PRN, EWM, TCM, ELT, HRG, TGP, WSU, IST, BAG, EVL, MCS, WLT, TCC
2021-04-13, 16:44, 797.03, 842.97, 481.69, 295.01, 147.67, 212.5, 334.59, 36.25, 219.22, 676.64, 158.56, 151.4, 274.9, 86.63, 578.29, 781.34, 366.43, 487.94, 272.33, 317.34, 189.66, 210.15, 86.25, 64.9, 317.07, 426.43, 382.15, 567.19, 476.13, 304.87
2021-04-13, 16:45, 796.66, 842.52, 481.59, 294.85, 147.55, 212.55, 334.35, 36.27, 219.26, 676.38, 158.69, 151.37, 274.96, 86.6, 578.34, 781.7, 366.36, 488.41, 272.43, 317.68, 189.8, 210.19, 86.25, 64.9, 317.22, 426.47, 382.3, 567.42, 475.44, 304.74
2021-04-13, 16:46, 796.42, 842.97, 481.72, 294.94, 147.58, 212.54, 334.35, 36.28, 219.77, 676.47, 158.63, 151.46, 274.9, 86.56, 578.24, 781.7, 366.3, 488.3, 272.52, 317.78, 189.76, 210.28, 86.22, 64.9, 317.22, 426.47, 382.05, 567.68, 475.44, 304.74
2021-04-13, 16:47, 796.05, 842.93, 481.49, 294.92, 147.62, 212.57, 334.15, 36.28, 219.56, 676.07, 158.54, 151.41, 274.67, 86.52, 577.67, 781.63, 366.3, 488, 272.64, 317.78, 189.65, 210.3, 86.28, 64.9, 317.22, 426.43, 382.02, 567.19, 475.27, 304.68
2021-04-13, 16:48, 795.9, 842.52, 481.49, 294.88, 147.56, 212.66, 334.03, 36.29, 219.23, 675.81, 158.64, 151.41, 274.82, 86.52, 577.32, 781.89, 366.3, 487.79, 272.66, 317.86, 189.69, 210.03, 86.32, 64.92, 317.14, 426.36, 381.81, 567.19, 475.78, 304.72
2021-04-13, 16:49, 796.08, 842.06, 481.49, 295.08, 147.56, 212.74, 333.55, 36.29, 219.05, 675.81, 158.68, 151.34, 274.85, 86.48, 577.44, 781.58, 366.1, 488.37, 272.69, 317.83, 189.68, 210.09, 86.32, 64.9, 317.15, 426.21, 381.68, 567.29, 475.48, 304.8
2021-04-13, 16:50, 796.02, 842.28, 481.3, 294.99, 147.56, 212.71, 333.5, 36.28, 218.91, 675.54, 158.6, 151.34, 274.77, 86.48, 577.3, 781.53, 366.15, 488.22, 272.78, 317.82, 189.82, 210.17, 86.32, 64.87, 317.1, 426.43, 381.72, 566.91, 475.31, 304.8
2021-04-13, 16:51, 795.48, 841.74, 481.29, 295.05, 147.56, 212.7, 333.62, 36.29, 219.09, 675.67, 158.52, 151.32, 274.86, 86.49, 577.16, 781.38, 366.15, 488.76, 272.65, 317.73, 189.92, 210.18, 86.32, 64.86, 317.19, 425.79, 381.64, 566.27, 475.65, 304.59
2021-04-13, 16:52, 795.77, 841.62, 481.33, 294.97, 147.58, 212.66, 333.88, 36.27, 219.21, 675.54, 158.54, 151.32, 274.81, 86.54, 577.59, 781.9, 366.28, 487.68, 272.67, 317.66, 190.01, 210.33, 86.37, 64.86, 317.08, 425.71, 381.59, 566.4, 475.83, 304.72
2021-04-13, 16:53, 795.79, 841.38, 481, 295.05, 147.58, 212.66, 333.76, 36.24, 219.22, 675.41, 158.65, 151.32, 274.66, 86.58, 578.1, 781.63, 366.28, 488.47, 272.64, 317.65, 190.13, 210.33, 86.39, 64.86, 317.33, 425.79, 381.51, 566.91, 475.65, 304.92
2021-04-13, 16:54, 795.98, 842.51, 480.93, 295.1, 147.58, 212.67, 333.83, 36.24, 219.13, 674.61, 158.75, 151.36, 274.73, 86.58, 578.38, 781.91, 366.28, 488.64, 272.5, 317.51, 190.1, 210.31, 86.4, 64.89, 317.22, 425.86, 381.45, 566.01, 476, 304.96
2021-04-13, 16:55, 796, 842.1, 481.06, 295.1, 147.61, 212.65, 333.52, 36.26, 219.21, 674.61, 159, 151.42, 274.86, 86.55, 578.34, 782.32, 366.28, 488.51, 272.5, 317.54, 190.13, 210.33, 86.43, 64.86, 317.27, 425.98, 381.62, 565.9, 475.87, 304.88
2021-04-13, 16:56, 795.56, 841.98, 480.93, 295.13, 147.6, 212.62, 333.64, 36.26, 219.24, 674.34, 158.41, 151.64, 274.85, 86.45, 578.38, 782.39, 366.34, 489.18, 272.55, 317.79, 190.41, 210.38, 86.43, 64.86, 317.54, 425.94, 381.72, 566.14, 476.04, 304.83
2021-04-13, 16:57, 795.82, 841.1, 480.83, 295.21, 147.58, 212.63, 333.64, 36.26, 219.26, 674.07, 158.69, 151.64, 274.89, 86.46, 578.34, 781.94, 366.28, 489.43, 272.45, 317.86, 190.36, 210.38, 86.43, 64.86, 317.71, 425.86, 381.64, 564.74, 476.04, 304.9
2021-04-13, 16:58, 796.1, 841.01, 480.71, 295.21, 147.58, 212.62, 333.7, 36.24, 218.95, 674.44, 158.6, 151.64, 274.77, 86.42, 578.43, 782.34, 366.28, 489.67, 272.51, 317.98, 190.39, 210.33, 86.43, 64.86, 317.75, 425.86, 381.4, 565.73, 475.87, 304.91
2021-04-13, 16:59, 795.95, 841.1, 480.42, 295.22, 147.58, 212.66, 333.28, 36.22, 219.01, 674.26, 158.69, 151.64, 274.87, 86.42, 579.01, 782.55, 366.51, 489.85, 272.61, 318.14, 190.36, 210.16, 86.48, 64.86, 317.53, 425.2, 381.51, 565.35, 475.52, 304.91
2021-04-13, 17:00, 795.62, 841.01, 480.48, 295.49, 147.6, 212.61, 333.34, 36.23, 219.15, 673.69, 158.63, 151.62, 274.96, 86.42, 579.77, 782.02, 366.07, 489.62, 272.56, 318.19, 190.46, 210.06, 86.42, 64.87, 317.53, 426.13, 381.64, 564.87, 475.69, 304.91
2021-04-13, 17:01, 795.52, 841.2, 480.35, 295.17, 147.48, 212.61, 333.34, 36.23, 219.26, 673.39, 158.44, 151.65, 275.02, 86.43, 579.77, 782.73, 366.07, 489.36, 272.48, 317.97, 190.08, 209.95, 86.44, 64.9, 317.2, 426.35, 381.68, 565.26, 475.26, 304.83
2021-04-13, 17:02, 795.36, 841.2, 480.45, 295.1, 147.48, 212.58, 333.21, 36.25, 219.26, 673.48, 158.64, 151.65, 275.02, 86.46, 579.58, 783.02, 365.94, 489.62, 272.46, 317.82, 190.46, 209.92, 86.44, 64.9, 317.12, 426.35, 381.74, 565.37, 475.09, 304.83
2021-04-13, 17:03, 795.89, 841.11, 480.4, 295.25, 147.48, 212.55, 333.09, 36.21, 219.34, 673.22, 158.54, 151.78, 275.08, 86.41, 579.86, 782.73, 365.94, 489.85, 272.39, 317.87, 190.2, 209.89, 86.44, 64.88, 317.36, 426.35, 381.85, 564.87, 475.26, 304.9
2021-04-13, 17:04, 795.42, 841.21, 480.03, 295.28, 147.5, 212.51, 332.96, 36.2, 219.26, 672.68, 158.55, 151.79, 275.47, 86.39, 579.86, 782.6, 365.94, 490.41, 272.28, 317.87, 190.36, 209.87, 86.42, 64.89, 317.58, 426.84, 381.68, 564.72, 474.91, 305.06
2021-04-13, 17:05, 795.69, 841.21, 480.21, 295.28, 147.52, 212.53, 332.9, 36.18, 219.26, 672.49, 158.65, 151.79, 275.16, 86.39, 579.86, 783.1, 365.95, 490.88, 272.37, 317.68, 190.6, 209.89, 86.54, 64.87, 317.07, 426.19, 381.57, 564.21, 475.33, 305.13
2021-04-13, 17:06, 795.69, 841.19, 479.85, 295.36, 147.5, 212.54, 332.78, 36.17, 219.17, 672.81, 158.53, 151.76, 275.16, 86.44, 579.86, 782.75, 365.84, 490.62, 272.39, 317.68, 190.48, 209.93, 86.59, 64.88, 316.95, 426.2, 381.5, 564.1, 474.87, 304.85
2021-04-13, 17:07, 795.77, 841.19, 479.9, 295.41, 147.5, 212.45, 333.02, 36.16, 219.26, 673.08, 158.52, 151.77, 275.21, 86.41, 579.85, 783.02, 365.84, 490.56, 272.5, 317.95, 190.62, 210, 86.59, 64.84, 316.95, 426.34, 381.48, 565.11, 474.7, 305.11
2021-04-13, 17:08, 795.52, 841.07, 480.05, 295.25, 147.46, 212.45, 333.02, 36.17, 219.27, 672.58, 158.74, 151.91, 275.29, 86.46, 579.43, 783.53, 365.99, 490.33, 272.53, 317.92, 190.55, 210, 86.64, 64.84, 316.83, 426.11, 381.42, 565.24, 475.04, 305.11
2021-04-13, 17:09, 795.42, 841.61, 480.09, 295.3, 147.46, 212.47, 332.53, 36.19, 219.23, 672.36, 158.55, 151.91, 275.64, 86.47, 579.66, 782.99, 365.96, 489.85, 272.52, 318.02, 190.6, 210, 86.62, 64.79, 316.78, 426.11, 381.37, 565.76, 474.78, 305.05
2021-04-13, 17:10, 795.02, 841.37, 480.03, 295.27, 147.53, 212.47, 332.65, 36.19, 219.25, 672.13, 158.61, 151.91, 275.6, 86.51, 579.85, 782.85, 366.07, 489.72, 272.41, 318.02, 190.53, 210.06, 86.56, 64.86, 316.75, 426.26, 381.46, 565.48, 474.78, 305.06
2021-04-13, 17:11, 794.62, 841.01, 480.13, 295.13, 147.53, 212.49, 332.65, 36.16, 219.23, 671.94, 158.63, 151.91, 275.49, 86.55, 580.04, 782.99, 366.02, 489.71, 272.39, 317.92, 190.51, 210.02, 86.55, 64.76, 316.71, 426.45, 381.37, 565.35, 474.67, 305.06
2021-04-13, 17:12, 794.02, 840.81, 480.03, 295.13, 147.59, 212.5, 332.78, 36.1, 219.3, 671.84, 158.76, 151.9, 275.23, 86.55, 580.66, 782.83, 366.42, 490.44, 272.42, 317.56, 190.65, 210.12, 86.55, 64.76, 316.64, 426.75, 381.42, 565.74, 474.87, 304.96
2021-04-13, 17:13, 794.41, 840.54, 480.21, 295.05, 147.6, 212.46, 332.96, 36.12, 219.17, 671.97, 158.84, 151.87, 275.58, 86.57, 580.66, 782.7, 366.42, 491.08, 272.5, 317.63, 190.74, 210.21, 86.55, 64.78, 316.81, 426.26, 381.15, 565.35, 475.04, 304.94
2021-04-13, 17:14, 793.54, 840.1, 480.13, 294.98, 147.5, 212.49, 333.16, 36.13, 219.19, 671.97, 159.07, 151.92, 275.5, 86.55, 580.75, 782.72, 366.25, 491.15, 272.58, 317.65, 190.44, 210.19, 86.41, 64.71, 316.53, 426, 381.01, 565.99, 475.04, 305.13
2021-04-13, 17:15, 794.2, 839.72, 480.06, 295.07, 147.54, 212.5, 332.97, 36.11, 219.13, 671.97, 159.22, 151.92, 275.39, 86.59, 580.75, 782.39, 366.25, 490.8, 272.66, 317.65, 190.65, 210.22, 86.44, 64.71, 316.62, 426, 380.96, 565.99, 475.56, 305.03
2021-04-13, 17:16, 794.55, 839.5, 480.06, 294.98, 147.52, 212.62, 333.27, 36.11, 219.09, 672.64, 159.02, 151.92, 275.78, 86.55, 580.42, 782.51, 366.25, 491.05, 272.68, 317.7, 190.67, 210.1, 86.44, 64.76, 316.38, 425.85, 380.74, 566.12, 475.56, 304.96
2021-04-13, 17:17, 794.89, 838.67, 479.84, 295.19, 147.52, 212.74, 333.28, 36.14, 219.03, 672.51, 158.93, 151.91, 275.74, 86.44, 578.84, 782.51, 366.32, 491.33, 272.73, 317.63, 190.84, 210.12, 86.5, 64.76, 316.53, 425.85, 380.87, 565.74, 475.56, 304.96
2021-04-13, 17:18, 794.6, 838.85, 479.84, 295.11, 147.57, 212.67, 333.77, 36.16, 219.03, 672.34, 158.97, 151.91, 276.11, 86.55, 579.36, 782.52, 366.17, 491, 272.65, 317.48, 190.7, 210, 86.5, 64.72, 316.57, 425.56, 380.92, 565.61, 475.56, 304.96
2021-04-13, 17:19, 795.51, 838.49, 479.87, 295.25, 147.6, 212.75, 333.66, 36.17, 218.97, 672.34, 159, 151.93, 276.59, 86.59, 578.67, 782.87, 366.17, 491.11, 272.83, 317.12, 190.65, 210.02, 86.5, 64.7, 316.7, 425.56, 381.07, 565.61, 475.75, 304.9
2021-04-13, 17:20, 795.18, 838.42, 479.77, 295.31, 147.59, 212.87, 333.72, 36.16, 219.15, 673.27, 158.97, 151.93, 276.46, 86.63, 578.29, 782.8, 366.17, 491.26, 272.95, 316.86, 190.46, 210.05, 86.49, 64.69, 316.7, 426.03, 380.95, 565.61, 475.75, 304.9
2021-04-13, 17:21, 795.32, 838.72, 480.06, 295.36, 147.57, 213.02, 333.97, 36.18, 219.23, 673.64, 159.07, 151.93, 276.52, 86.66, 577.47, 782.8, 366.13, 491.26, 272.97, 316.86, 190.46, 209.92, 86.49, 64.77, 316.55, 426.1, 381.3, 565.85, 475.74, 304.77
2021-04-13, 17:22, 795.85, 838.91, 480.06, 295.37, 147.6, 212.97, 333.9, 36.17, 219.17, 673.37, 159.1, 151.96, 276.38, 86.63, 577.43, 782.65, 366.24, 491, 273.01, 316.48, 190.72, 210.04, 86.57, 64.74, 316.6, 426.1, 381.28, 566.26, 475.65, 304.56
2021-04-13, 17:23, 795.5, 839.15, 480.27, 295.5, 147.59, 213.09, 333.97, 36.17, 219.21, 673.1, 158.87, 151.96, 276.12, 86.68, 577.22, 782.57, 366.47, 491.26, 273.06, 316.43, 190.79, 210.02, 86.57, 64.74, 316.68, 426.2, 381.37, 565.72, 475, 304.62
2021-04-13, 17:24, 794.76, 839.18, 480.43, 295.63, 147.66, 213.09, 333.91, 36.17, 219.21, 672.61, 159.03, 151.98, 276.45, 86.66, 577.21, 782.25, 366.4, 491.25, 272.99, 317.35, 190.91, 210.05, 86.63, 64.83, 316.68, 425.79, 381.16, 565.7, 474.65, 304.67
2021-04-13, 17:25, 795.13, 839.18, 480.24, 295.77, 147.66, 213.24, 334.34, 36.19, 219.19, 672.64, 158.95, 151.97, 276.3, 86.65, 577.86, 782.08, 366.34, 489.86, 273.01, 317.04, 190.89, 210.09, 86.63, 64.83, 316.73, 425.79, 381.11, 565.98, 475.36, 304.55
2021-04-13, 17:26, 794.79, 838.31, 480.21, 295.82, 147.63, 213.16, 334.28, 36.19, 219.11, 672.85, 158.99, 151.92, 276.36, 86.62, 578.33, 781.93, 366.4, 490.21, 272.99, 317.08, 190.84, 210.25, 86.66, 64.8, 316.78, 425.87, 381.16, 566.52, 474.71, 304.77
2021-04-13, 17:27, 795.11, 838.51, 480.11, 295.76, 147.54, 213.14, 334.28, 36.2, 219.17, 672.82, 158.79, 151.9, 276.32, 86.61, 578.33, 781.49, 366.63, 490.54, 273.1, 316.81, 190.7, 210.32, 86.67, 64.9, 316.68, 425.87, 381.03, 566.92, 474.71, 304.64
2021-04-13, 17:28, 795.24, 838.6, 480.4, 295.7, 147.54, 213.19, 334.52, 36.19, 219.13, 672.95, 158.76, 151.97, 276.23, 86.61, 578.43, 781.35, 366.68, 490.86, 272.95, 316.81, 190.78, 210.36, 86.73, 64.9, 316.43, 426.11, 380.92, 569.14, 474.84, 304.71
2021-04-13, 17:29, 795.24, 838.42, 480.27, 295.73, 147.59, 213.26, 334.84, 36.12, 219.15, 672.82, 158.83, 152.05, 275.64, 86.61, 578.33, 781.33, 366.8, 490.93, 272.95, 317.03, 190.78, 210.39, 86.75, 64.9, 316.51, 426.11, 380.91, 569.66, 475.14, 304.86
2021-04-13, 17:30, 794.58, 838.63, 480.4, 295.56, 147.51, 213.3, 335.03, 36.11, 219.11, 672.91, 158.95, 152.03, 275.62, 86.57, 577.91, 781.59, 366.93, 490.93, 272.95, 317.05, 191.03, 210.48, 86.75, 64.9, 316.51, 426.11, 381.24, 569.29, 475.4, 304.86
2021-04-13, 17:31, 794.44, 838.09, 480.54, 295.47, 147.33, 213.36, 334.9, 36.16, 219.13, 672.87, 158.94, 152.17, 275.22, 86.53, 578.19, 781.45, 366.98, 491.41, 272.86, 317.02, 190.89, 210.41, 86.74, 64.94, 316.62, 425.97, 381.24, 569.29, 475.27, 304.86
2021-04-13, 17:32, 794.92, 837.99, 480.61, 295.51, 147.27, 212.8, 334.97, 36.12, 219.03, 672.57, 158.88, 152.17, 275.53, 86.51, 577.91, 781.02, 367.13, 489.31, 272.89, 317.02, 190.84, 210.32, 86.75, 64.9, 316.54, 425.85, 381.31, 568.92, 475.23, 304.75
2021-04-13, 17:33, 795.51, 838.22, 480.74, 295.51, 147.29, 212.74, 335.16, 36.13, 219.11, 671.8, 158.96, 152.21, 275.56, 86.49, 576.43, 781.16, 367.13, 489.79, 272.85, 316.66, 190.96, 210.26, 86.75, 64.99, 316.67, 425.78, 381.27, 568.27, 475.01, 304.62
2021-04-13, 17:34, 795.51, 838.22, 480.74, 295.51, 147.29, 212.74, 335.16, 36.13, 219.11, 671.8, 158.96, 152.21, 275.56, 86.49, 576.43, 781.16, 367.13, 489.79, 272.85, 316.66, 190.96, 210.26, 86.75, 64.99, 316.67, 425.78, 381.27, 568.27, 475.01, 304.62
2021-04-13, 17:35, 795.35, 838.03, 480.72, 295.37, 147.32, 212.63, 335.15, 36.14, 218.95, 670.77, 158.92, 152.17, 275.94, 86.47, 576.77, 780.76, 367.07, 490.09, 273.02, 316.63, 190.89, 210.11, 86.74, 64.92, 316.58, 425.89, 381.33, 569.22, 474.1, 304.66
2021-04-13, 17:36, 796.07, 839.32, 480.78, 295.48, 147.48, 212.68, 335.09, 36.15, 218.99, 670.68, 159.13, 152.2, 276.03, 86.43, 576.16, 780.89, 367.07, 490.09, 272.97, 316.9, 191.01, 210.19, 86.7, 64.95, 316.41, 426.04, 381.46, 569.61, 474.27, 304.77
2021-04-13, 17:37, 796.3, 838.87, 480.49, 295.39, 147.55, 212.73, 335.41, 36.12, 219.03, 670.94, 159.29, 152.3, 275.96, 86.42, 575.87, 780.76, 367.13, 489.11, 272.9, 316.9, 190.68, 210.25, 86.67, 64.91, 316.45, 425.97, 381.43, 569.72, 474.27, 304.86
2021-04-13, 17:38, 796.14, 838.87, 480.9, 295.33, 147.47, 212.82, 334.86, 36.13, 219.13, 670.58, 159.01, 152.27, 276.03, 86.41, 575.97, 780.61, 367.07, 488.96, 273.04, 316.77, 190.68, 210.23, 86.62, 64.84, 316.58, 425.82, 381.5, 569.44, 474.84, 304.88
2021-04-13, 17:39, 795.88, 838.96, 480.77, 295.34, 147.23, 212.7, 335.11, 36.12, 219.17, 670.41, 159.07, 152.29, 275.88, 86.38, 575.97, 780.83, 367.16, 489.84, 273.01, 316.38, 190.61, 210.16, 86.62, 64.92, 316.72, 425.74, 381.41, 568.92, 475.01, 304.71
2021-04-13, 17:40, 795.69, 838.23, 480.77, 295.19, 147.33, 212.68, 335.53, 36.15, 219.19, 671.17, 159.07, 152.27, 275.71, 86.4, 574.74, 780.57, 367.03, 489.8, 273.01, 316.01, 190.49, 210.16, 86.6, 64.93, 316.77, 425.63, 381.37, 568.53, 474.68, 304.68
2021-04-13, 17:41, 796.15, 838.09, 480.64, 295.19, 147.31, 212.68, 335.73, 36.14, 219.11, 671.63, 159.07, 152.18, 275.11, 86.37, 574.93, 781.06, 367.05, 490.6, 272.95, 315.57, 190.33, 210.15, 86.56, 64.96, 316.5, 425.56, 381.29, 569.14, 474.88, 304.67
2021-04-13, 17:42, 796.57, 837.87, 480.61, 295.17, 147.38, 212.7, 335.85, 36.15, 219.17, 671.77, 159.18, 152.35, 274.98, 86.4, 575.83, 781.36, 366.97, 490.71, 273, 315.57, 189.88, 209.96, 86.56, 64.96, 316.55, 425.74, 381.33, 569.31, 474.88, 304.84
2021-04-13, 17:43, 796.76, 838.47, 480.41, 295.07, 147.37, 212.77, 335.9, 36.14, 219.11, 671.36, 159.41, 152.15, 275.01, 86.4, 575.65, 781.22, 367.12, 489.83, 272.93, 315.69, 189.79, 209.89, 86.56, 65, 316.63, 425.78, 381.23, 569.31, 474.71, 304.84
2021-04-13, 17:44, 796.49, 838.51, 480.69, 295.08, 147.29, 212.78, 336.45, 36.15, 219.15, 670.87, 158.77, 152.07, 274.72, 86.42, 575.13, 781.35, 367.06, 489.7, 273.06, 315.69, 189.66, 209.87, 86.54, 65.02, 316.57, 426.03, 381.25, 568.4, 474.84, 304.81
2021-04-13, 17:45, 797.02, 838.42, 481.06, 294.75, 147.3, 212.73, 336.52, 36.16, 219.23, 670.73, 158.82, 152.07, 274.69, 86.4, 574.54, 781.22, 367.12, 489.67, 273.04, 315.82, 189.47, 209.87, 86.54, 65.05, 316.51, 426.21, 381.22, 568.62, 475.27, 304.81
2021-04-13, 17:46, 797.47, 837.87, 481.12, 294.8, 147.3, 212.7, 336.71, 36.14, 219.23, 671.13, 158.82, 152.07, 274.65, 86.43, 574.51, 780.78, 367.12, 490.31, 273.07, 315.92, 189.1, 209.91, 86.57, 65.05, 316.3, 426.1, 381.38, 568.92, 475.1, 304.81
2021-04-13, 17:47, 797.02, 837.87, 481.65, 294.54, 147.3, 212.64, 336.71, 36.15, 219.42, 671.27, 158.84, 152.11, 274.52, 86.5, 574.6, 780.51, 366.97, 490.49, 273.06, 315.85, 189.18, 209.89, 86.36, 65.07, 316.06, 426.14, 381.24, 568.92, 475.49, 304.81
2021-04-13, 17:48, 798.08, 838.74, 482.59, 294.77, 147.28, 212.72, 336.9, 36.16, 219.37, 671.58, 158.44, 152.09, 274.39, 86.49, 574.42, 780.93, 366.97, 490.5, 273.12, 315.88, 189.04, 209.56, 86.36, 65.09, 316.07, 426.14, 381.18, 569.31, 475.48, 304.81
2021-04-13, 17:49, 797.64, 839.57, 482.24, 294.64, 147.3, 212.69, 337.14, 36.16, 219.38, 671.04, 158.48, 152.2, 274.23, 86.51, 574.51, 781.48, 366.92, 490.27, 273.17, 315.88, 188.83, 209.73, 86.36, 65.16, 316.28, 426.14, 380.83, 569.44, 475.66, 304.88
2021-04-13, 17:50, 797.51, 839.11, 481.95, 294.69, 147.3, 212.65, 336.76, 36.16, 219.35, 670.68, 158.51, 152.18, 274.42, 86.47, 574.13, 782.34, 366.75, 490.74, 273.19, 315.95, 188.79, 209.68, 86.36, 65.17, 316.36, 426.29, 380.64, 569.35, 475.66, 304.92
2021-04-13, 17:51, 797.95, 839.2, 482.11, 294.68, 147.42, 212.73, 336.63, 36.18, 219.4, 671.04, 158.45, 152.18, 274.55, 86.44, 573.56, 782.76, 366.75, 491.08, 273.12, 315.98, 188.87, 209.91, 86.36, 65.2, 316.54, 426.21, 380.62, 569.35, 475.29, 305.05
2021-04-13, 17:52, 798.46, 839.09, 482, 294.7, 147.4, 212.73, 336.57, 36.17, 219.42, 670.41, 158.18, 152.18, 274.46, 86.47, 573.61, 782.89, 367.06, 490.97, 273.28, 316.04, 188.94, 209.93, 86.38, 65.24, 316.61, 426.86, 380.38, 570.05, 475.49, 305.05
2021-04-13, 17:53, 798.86, 839.19, 481.92, 294.57, 147.4, 212.74, 336.44, 36.14, 219.42, 670.37, 158.33, 152.2, 274.32, 86.51, 573.99, 783.06, 366.89, 490.77, 273.25, 316.58, 188.96, 209.93, 86.38, 65.2, 316.66, 426.78, 380.41, 569.7, 475.49, 304.99
2021-04-13, 17:54, 799.56, 838.18, 482.04, 294.65, 147.37, 212.8, 336.31, 36.15, 219.54, 670.5, 158.12, 152.03, 274.42, 86.5, 573.94, 782.93, 367.01, 490.99, 273.15, 316.71, 188.97, 209.68, 86.38, 65.22, 316.68, 426.93, 380.36, 569.74, 474.97, 304.99
2021-04-13, 17:55, 799.29, 838.28, 481.67, 294.6, 147.37, 212.86, 336.5, 36.15, 219.48, 670.5, 158.08, 152.08, 274.3, 86.48, 573.51, 782.93, 367.12, 491.32, 273.1, 316.41, 189.23, 209.56, 86.38, 65.22, 316.56, 426.86, 380.4, 569.09, 475.52, 304.94
2021-04-13, 17:56, 799.19, 839.39, 481.74, 294.55, 147.39, 212.8, 336.75, 36.17, 219.46, 670.45, 158.31, 152.06, 274.3, 86.51, 574.04, 782.35, 367.17, 491.43, 273.18, 316.62, 189.38, 209.61, 86.38, 65.18, 316.41, 426.93, 380.53, 569.48, 475.35, 305.07
2021-04-13, 17:57, 798.76, 838.79, 481.9, 294.55, 147.37, 212.85, 336.75, 36.15, 219.48, 670.68, 158.34, 152.01, 274.42, 86.52, 574.04, 782.76, 367.17, 491.3, 273.12, 316.34, 189.87, 209.61, 86.38, 65.24, 316.28, 426.86, 380.82, 569.09, 475.66, 304.96
2021-04-13, 17:58, 799.45, 839.38, 481.77, 294.38, 147.35, 212.93, 336.87, 36.16, 219.34, 670.41, 158.34, 152.01, 274.43, 86.53, 574.08, 783.61, 367.4, 491.13, 273.12, 315.89, 189.56, 209.75, 86.38, 65.25, 316.43, 426.78, 380.86, 569.87, 475.79, 304.99
2021-04-13, 17:59, 799.5, 839.28, 481.77, 294.28, 147.42, 212.98, 336.94, 36.17, 219.42, 670.14, 158.38, 151.92, 274.39, 86.49, 574.04, 784.2, 367.34, 491.34, 273.15, 315.84, 189.48, 209.85, 86.48, 65.25, 316.4, 426.13, 380.99, 570.95, 475.79, 305.03
2021-04-13, 18:00, 799.34, 839.06, 481.71, 293.92, 147.35, 212.93, 336.57, 36.19, 219.4, 670.27, 158.25, 151.92, 274.43, 86.48, 573.61, 784.62, 367.3, 491.11, 273.21, 315.91, 189.7, 209.82, 86.48, 65.23, 316.62, 426.2, 380.84, 570.54, 475.79, 305.07
2021-04-13, 18:01, 799.16, 839.3, 481.75, 293.83, 147.37, 212.94, 336.7, 36.2, 219.33, 670.91, 157.9, 151.95, 274.36, 86.44, 573.32, 784.05, 367.19, 490.79, 273.27, 316, 189.65, 209.88, 86.48, 65.16, 316.39, 426.2, 380.54, 570.65, 476.01, 305.05
2021-04-13, 18:02, 798.65, 838.65, 481.96, 294, 147.3, 212.88, 336.77, 36.2, 219.35, 671.63, 157.56, 151.94, 274.3, 86.51, 573.13, 782.4, 366.89, 490.49, 273.19, 315.99, 189.65, 209.57, 86.48, 65.08, 316.09, 425.83, 380.44, 570.87, 476.08, 304.88
2021-04-13, 18:03, 798.41, 838.61, 481.98, 294.23, 147.25, 212.85, 336.77, 36.2, 219.36, 671.23, 157.45, 151.81, 274.24, 86.55, 572.99, 781.14, 366.68, 489.85, 273.2, 315.9, 189.65, 209.71, 86.48, 65.08, 316.16, 425.83, 380.37, 570.11, 476.65, 304.94
2021-04-13, 18:04, 798.07, 838.83, 481.98, 294.31, 147.27, 212.88, 336.77, 36.2, 219.31, 671.23, 157.4, 151.83, 274.29, 86.55, 573.18, 781.44, 366.68, 489.65, 273.07, 315.62, 189.46, 209.71, 86.5, 64.99, 316.19, 425.9, 380.33, 569.74, 476.65, 305.03
2021-04-13, 18:05, 798.79, 838.83, 481.85, 294.15, 147.31, 212.85, 336.83, 36.19, 219.23, 671.5, 157.73, 151.84, 274.21, 86.57, 573.51, 781.3, 366.68, 490.03, 273.07, 315.81, 189.56, 209.69, 86.5, 65, 316.23, 425.32, 380.27, 570, 476.34, 305.09
2021-04-13, 18:06, 798.68, 838.43, 481.72, 294.15, 147.29, 212.86, 337.02, 36.21, 219.21, 671.37, 157.73, 151.84, 274.34, 86.57, 573.94, 781.41, 366.6, 490.82, 272.97, 315.74, 189.56, 209.62, 86.5, 65, 316.44, 425.1, 380.36, 569.53, 475.62, 305.07
2021-04-13, 18:07, 798.74, 837.91, 482, 294.32, 147.2, 212.89, 336.95, 36.24, 219.21, 671.27, 157.73, 151.76, 274.21, 86.55, 573.66, 781.87, 366.6, 491.4, 273.03, 315.74, 189.37, 209.47, 86.5, 65, 316.54, 425.06, 380.23, 570.17, 475.82, 305.03
2021-04-13, 18:08, 798.87, 838.38, 481.98, 294.28, 147.2, 212.94, 337.08, 36.24, 219.27, 671.1, 157.75, 152.07, 274.16, 86.57, 573.11, 781.59, 366.55, 490.46, 272.98, 315.35, 189.18, 209.4, 86.5, 65.02, 316.68, 424.98, 380.19, 569.53, 476.01, 304.99
