Date, Time, TSB, TCB, SYS, LAG, IOU, GRN, THS, YAZ, TCT, CNC, MSG, TMI, TCP, IIL, FHG, SYM, LSC, PRN, EWM, TCM, ELT, HRG, TGP, WSU, IST, BAG, EVL, MCS, WLT, TCC
2021-04-14, 15:10, 809.76, 848.92, 478.15, 292.32, 148.08, 211.86, 330.46, 37.02, 223.48, 670.99, 155.53, 149.39, 275.65, 86.14, 567.59, 765.24, 363.93, 484.41, 269.08, 296.81, 184.97, 212.42, 90.59, 64.61, 315.31, 419.24, 380.58, 572.54, 457.87, 307.61
2021-04-14, 15:11, 809.85, 849.1, 478.05, 292.41, 148.19, 211.77, 330.59, 37.02, 223.23, 670.63, 155.62, 149.37, 275.75, 86.18, 566.89, 764.65, 363.71, 484.63, 268.97, 296.75, 185.07, 212.35, 90.59, 64.57, 315.35, 419.51, 380.58, 572.65, 457.82, 307.67
2021-04-14, 15:12, 810.06, 849.5, 477.86, 292.26, 148.08, 211.79, 330.65, 37.01, 223.25, 670.93, 155.72, 149.44, 275.65, 86.28, 566.42, 764.62, 364.27, 484.71, 269.01, 296.83, 185.22, 212.39, 90.75, 64.58, 315.18, 419.33, 380.6, 572.52, 458.07, 307.74
2021-04-14, 15:13, 809.73, 849.23, 477.81, 292.2, 148.08, 211.75, 330.46, 37, 223.23, 670.9, 155.71, 149.23, 275.79, 86.29, 567.31, 765.34, 364.09, 484.63, 268.99, 296.62, 185.18, 212.4, 90.69, 64.6, 315, 419.11, 380.68, 572.14, 457.82, 307.61
2021-04-14, 15:14, 809.91, 849.44, 477.49, 292.33, 148.22, 211.78, 330.16, 36.96, 223.21, 670.71, 155.76, 149.2, 275.38, 86.31, 567.41, 765.63, 364.18, 485.04, 268.82, 296.57, 185.16, 212.33, 90.69, 64.58, 315.02, 419.03, 380.91, 571.77, 457.99, 307.57
2021-04-14, 15:15, 810.44, 848.83, 477.39, 292.16, 148.13, 211.76, 330.59, 36.96, 223.23, 670.71, 155.77, 149.21, 275.88, 86.25, 567.41, 765.4, 364.56, 484.39, 269.03, 296.55, 184.99, 212.36, 90.69, 64.58, 314.89, 419.11, 380.78, 571.51, 458.17, 307.57
2021-04-14, 15:16, 810.03, 848.55, 477.31, 292.2, 148.27, 211.18, 330.23, 36.96, 223.23, 670.76, 155.71, 149.23, 276.35, 86.25, 567.36, 765.53, 364.5, 484.27, 269.08, 296.55, 185.04, 212.38, 90.69, 64.57, 315.02, 419.03, 380.63, 570.37, 457.87, 307.63
2021-04-14, 15:17, 810.33, 848.55, 477.5, 292.11, 148.16, 211.49, 330.29, 36.99, 223.36, 670.9, 155.61, 149.23, 276.3, 86.27, 567.12, 765.47, 364.29, 483.97, 269.02, 297, 184.98, 212.48, 90.69, 64.56, 315.1, 418.92, 380.55, 570.25, 457.87, 307.63
2021-04-14, 15:18, 810.14, 848.65, 477.8, 292.23, 148.16, 211.62, 330.42, 36.97, 223.38, 671.25, 155.7, 149.23, 276.55, 86.24, 566.94, 765.55, 364.18, 484, 269.18, 297.05, 184.98, 212.51, 90.69, 64.68, 315.15, 418.7, 380.55, 570.26, 457.87, 307.63
2021-04-14, 15:19, 810.71, 848.46, 477.73, 291.96, 148.1, 211.48, 330.42, 36.97, 223.22, 671.51, 155.73, 149.25, 276.41, 86.3, 567.27, 765.38, 364.05, 484.28, 269.03, 297.38, 185.01, 212.53, 90.68, 64.69, 315.15, 418.78, 380.42, 570.63, 458.04, 307.67
2021-04-14, 15:20, 811.03, 848.77, 477.6, 292.01, 148.14, 211.54, 330.55, 36.99, 223.22, 671.42, 155.71, 149.21, 276.32, 86.36, 566.89, 764.87, 363.89, 484.2, 268.97, 297.28, 185.05, 212.46, 90.68, 64.75, 315.24, 418.3, 380.42, 571.89, 458.04, 307.74
2021-04-14, 15:21, 811.3, 848.86, 477.22, 292.11, 148.19, 211.63, 330.55, 37, 223.07, 671.38, 155.72, 149.2, 276.44, 86.26, 566.66, 764.97, 363.89, 483.98, 268.95, 297.21, 185.03, 212.47, 90.61, 64.8, 315.1, 418.19, 380.42, 571.66, 458.04, 307.74
2021-04-14, 15:22, 811.17, 848.86, 477.34, 292.03, 148.14, 211.66, 330.3, 37, 223.05, 671.12, 155.8, 149.24, 276.71, 86.26, 566.23, 764.27, 363.66, 484.08, 268.95, 297.68, 184.64, 212.7, 90.4, 64.75, 315.39, 418.19, 380.57, 571.77, 458.58, 307.69
2021-04-14, 15:23, 811.15, 849.04, 477.8, 292.03, 148.19, 211.48, 330.3, 37, 223.09, 671.03, 155.85, 149.24, 276.74, 86.25, 566.28, 764.58, 363.69, 483.5, 268.92, 297.39, 184.72, 212.65, 90.4, 64.77, 314.99, 418.12, 380.52, 571.77, 458.22, 307.76
2021-04-14, 15:24, 811.23, 849.04, 477.41, 291.99, 148.06, 211.24, 330.43, 37, 223.03, 670.86, 155.96, 149.24, 276.84, 86.24, 565.91, 764.86, 363.8, 483.29, 268.97, 297.52, 184.74, 212.58, 90.39, 64.76, 315.09, 418.04, 380.87, 571.77, 458.04, 307.89
2021-04-14, 15:25, 811.15, 848.95, 477.39, 292.26, 148.03, 210.22, 330.3, 37.01, 222.98, 671.12, 155.81, 149.24, 276.95, 86.24, 566.52, 764.58, 364.23, 483.77, 269.11, 297.46, 184.58, 212.56, 90.39, 64.78, 315.04, 418.04, 380.78, 571.77, 458.63, 307.82
2021-04-14, 15:26, 811.29, 848.86, 477.38, 292.29, 148.05, 210.95, 330.23, 37.01, 222.98, 670.9, 155.86, 149.27, 276.59, 86.21, 566.8, 765.22, 364.3, 483.62, 269.07, 297.4, 184.83, 212.63, 90.54, 64.78, 315.09, 418.23, 380.97, 571.66, 458.46, 307.78
2021-04-14, 15:27, 811.05, 848.86, 477.51, 292.62, 148.05, 210.57, 330.53, 37.01, 222.99, 670.9, 155.97, 149.25, 276.7, 86.25, 567.13, 765.24, 364.3, 483.79, 269.26, 297.01, 184.69, 212.68, 90.45, 64.78, 315.23, 418.12, 380.91, 572.3, 458.82, 307.78
2021-04-14, 15:28, 811.32, 849.26, 477.31, 292.76, 148.06, 211.31, 330.53, 37.01, 223.09, 670.9, 156.05, 149.27, 276.41, 86.2, 567.59, 764.5, 364.56, 483.9, 269.39, 296.95, 184.66, 212.78, 90.45, 64.78, 315.28, 418.19, 380.66, 571.94, 458.95, 307.78
2021-04-14, 15:29, 811.81, 848.86, 477.83, 292.77, 147.93, 212.13, 330.6, 37, 223.15, 671.16, 155.81, 149.28, 276.25, 86.21, 567.06, 763.86, 364.56, 483.56, 269.48, 296.91, 184.86, 212.64, 90.45, 64.72, 315.19, 417.9, 380.68, 571.94, 458.76, 307.78
2021-04-14, 15:30, 812.02, 848.95, 477.88, 292.82, 147.93, 212.62, 330.47, 37, 223.13, 670.9, 155.83, 149.32, 276.04, 86.22, 566.97, 763.95, 364.41, 483.47, 269.39, 297, 184.61, 212.68, 90.46, 64.72, 315.19, 417.9, 380.7, 571.72, 458.58, 307.78
2021-04-14, 15:31, 811.83, 849.26, 477.67, 292.78, 147.97, 212.38, 330.29, 37.01, 223.17, 670.9, 155.65, 149.33, 276.37, 86.2, 566.5, 764.09, 364.56, 483.16, 269.49, 296.99, 184.77, 212.67, 90.46, 64.75, 314.99, 418.21, 380.79, 571.61, 458.46, 307.78
2021-04-14, 15:32, 811.89, 849.14, 477.57, 292.85, 148.02, 212.45, 330.53, 36.99, 223.21, 670.43, 155.62, 149.27, 276.29, 86.2, 566.46, 764.46, 364.56, 483.31, 269.44, 296.99, 184.47, 212.76, 90.46, 64.75, 315.03, 418.29, 380.78, 571.61, 458.71, 307.78
2021-04-14, 15:33, 811.78, 849.14, 477.57, 292.97, 147.92, 212.54, 330.29, 37, 223.21, 670.46, 155.59, 149.34, 276.36, 86.2, 565.75, 764.49, 364.41, 483.86, 269.43, 296.7, 184.47, 212.74, 90.46, 64.79, 315.03, 418.62, 380.7, 571.61, 458.63, 307.69
2021-04-14, 15:34, 812.11, 849.35, 477.57, 293.05, 148, 212.81, 330.46, 37.01, 223.21, 670.33, 155.66, 149.34, 276.36, 86.17, 565.61, 764.34, 364.41, 483.98, 269.46, 296.63, 184.56, 212.88, 90.54, 64.79, 314.99, 418.86, 380.9, 571.48, 458.47, 307.76
2021-04-14, 15:35, 812.33, 849.35, 477.54, 293.05, 148.11, 213.11, 330.16, 36.99, 223.25, 669.81, 155.66, 149.31, 277.16, 86.14, 565.14, 764.44, 364.41, 484.02, 269.46, 296.46, 184.4, 212.94, 90.48, 64.83, 315.07, 419.01, 381, 571.37, 457.76, 307.76
2021-04-14, 15:36, 812.13, 849.16, 477.44, 292.88, 148.12, 213.07, 330.16, 36.99, 223.27, 669.9, 155.62, 149.27, 277.11, 86.15, 565.28, 763.75, 364.41, 484.02, 269.43, 296.4, 184.4, 213.03, 90.51, 64.83, 315.03, 419.19, 380.89, 571.26, 457.93, 307.93
2021-04-14, 15:37, 812.19, 848.89, 477.44, 292.82, 148.06, 212.95, 330.16, 36.98, 223.4, 670.16, 155.72, 149.26, 277.03, 86.19, 565.24, 763.18, 364.34, 483.22, 269.55, 296.41, 184.45, 212.93, 90.51, 64.79, 315.03, 419.59, 380.97, 571.26, 458.11, 308.05
2021-04-14, 15:38, 812.15, 848.89, 477.07, 292.82, 148.08, 213.04, 330.34, 36.96, 223.56, 670.16, 155.66, 149.21, 277.27, 86.23, 565.34, 763.65, 364.34, 483.69, 269.62, 296.49, 184.31, 212.9, 90.51, 64.75, 315.17, 419.66, 380.93, 571.26, 458, 307.93
2021-04-14, 15:39, 812.27, 848.68, 477.33, 292.58, 148.06, 213.32, 330.34, 36.96, 223.72, 669.86, 155.73, 149.24, 276.72, 86.21, 564.73, 763.54, 364.34, 484.17, 269.62, 296.74, 184.41, 212.99, 90.51, 64.79, 315.22, 419.73, 380.76, 571.26, 458.05, 307.91
2021-04-14, 15:40, 813.08, 848.4, 477.42, 292.61, 148.02, 213.37, 330.52, 36.96, 223.73, 669.9, 155.76, 149.26, 276.73, 86.24, 564.68, 763.81, 364.34, 483.95, 269.51, 296.9, 184.69, 212.98, 90.48, 64.76, 315.26, 420.12, 380.78, 571.26, 458.12, 307.63
2021-04-14, 15:41, 813.06, 848.4, 477.39, 292.65, 147.84, 213.47, 330.04, 36.96, 223.85, 669.77, 155.78, 149.26, 276.66, 86.22, 564.2, 764.39, 363.96, 483.87, 269.41, 296.9, 184.25, 212.97, 90.48, 64.73, 315.26, 420.16, 380.84, 571.26, 457.95, 307.5
2021-04-14, 15:42, 813.25, 848.56, 477.15, 292.81, 147.82, 214.08, 330.04, 36.95, 223.87, 671.08, 155.73, 149.3, 276.72, 86.25, 564.2, 764.48, 363.96, 483.9, 269.39, 297.03, 184.29, 213.02, 90.42, 64.75, 315.13, 420.38, 380.71, 571.26, 457.51, 307.61
2021-04-14, 15:43, 813.49, 848.46, 477.1, 292.87, 147.96, 213.91, 330.04, 36.93, 223.91, 670.82, 155.75, 149.15, 277.28, 86.27, 564.38, 764.94, 363.5, 483.26, 269.62, 297.31, 184.15, 213.05, 90.42, 64.75, 315.13, 420.53, 380.68, 571.26, 457.25, 307.91
2021-04-14, 15:44, 813.93, 848.56, 477, 292.83, 147.96, 213.87, 330.04, 36.96, 223.87, 670.95, 155.87, 149.2, 277.4, 86.27, 564.59, 765.61, 363.28, 483.45, 269.67, 297.05, 184.06, 213.1, 90.42, 64.82, 315.22, 420.71, 380.62, 571.26, 457.25, 307.97
2021-04-14, 15:45, 813.84, 848.46, 477.19, 293.02, 147.93, 213.59, 330.04, 36.97, 223.85, 670.95, 156.1, 149.18, 277.23, 86.23, 564.4, 764.35, 362.92, 483.6, 269.63, 297.33, 184.06, 212.98, 90.25, 64.79, 315.22, 421.59, 380.7, 571.37, 456.95, 307.84
2021-04-14, 15:46, 813.95, 848.19, 477.15, 293.23, 147.79, 214.04, 329.97, 36.99, 223.93, 670.82, 156.12, 149.16, 277.63, 86.23, 564.54, 764.56, 363.39, 483.23, 269.64, 297.05, 183.95, 212.82, 90.17, 64.8, 315.26, 421.67, 380.6, 571.37, 457.02, 307.82
2021-04-14, 15:47, 813.82, 848.19, 477.95, 293.12, 147.88, 213.93, 329.91, 36.98, 223.95, 670.16, 156.25, 149.2, 277.91, 86.25, 564.69, 764.19, 363.39, 483.3, 269.64, 297.24, 184.09, 212.96, 90.15, 64.85, 315.17, 421.35, 380.57, 571.87, 456.83, 307.89
2021-04-14, 15:48, 813.76, 848.46, 477.92, 293.24, 147.76, 213.89, 329.98, 36.98, 223.97, 669.9, 156.38, 149.18, 278.04, 86.3, 564.78, 764.89, 363.5, 483.52, 269.52, 297.22, 184.13, 212.92, 90.15, 64.88, 315.17, 421.52, 380.51, 572.23, 456.61, 307.76
2021-04-14, 15:49, 813.76, 848.83, 478.16, 293.19, 147.61, 213.94, 329.98, 36.99, 223.69, 670.03, 156.43, 149.09, 277.57, 86.24, 564.36, 764.54, 363.55, 483.82, 269.58, 297.22, 184.28, 212.79, 90.15, 64.83, 315.11, 421.19, 380.64, 572.23, 456.4, 307.8
2021-04-14, 15:50, 813.8, 848.65, 478.24, 293.08, 147.69, 213.83, 330.28, 36.97, 223.87, 669.34, 156.53, 149.11, 277.53, 86.21, 565.16, 765.71, 363.55, 483.82, 269.53, 297.6, 184.39, 212.66, 90.15, 64.83, 315.11, 420.87, 380.73, 572.23, 456.11, 307.86
2021-04-14, 15:51, 813.87, 848.64, 478.03, 293.05, 147.65, 213.6, 330.28, 36.97, 223.82, 669.52, 156.47, 149.11, 276.95, 86.25, 565.3, 764.98, 363.55, 483.52, 269.49, 297.3, 184.32, 212.53, 90.15, 64.83, 315.06, 421.02, 380.53, 572.23, 456.03, 307.74
2021-04-14, 15:52, 813.81, 849.25, 478.29, 292.6, 147.72, 213.57, 330.28, 36.96, 223.88, 669.62, 156.38, 149.19, 277.19, 86.21, 565.16, 764.23, 363.87, 483.63, 269.48, 297.43, 184.28, 212.5, 90.15, 64.85, 315.04, 421.06, 380.6, 572.11, 455.9, 307.67
2021-04-14, 15:53, 814.24, 849.62, 477.95, 292.67, 147.64, 213.26, 330.41, 36.97, 223.98, 669.48, 156.25, 149.16, 276.84, 86.23, 564.97, 763.84, 363.73, 484.03, 269.38, 297.41, 184.33, 212.37, 90.15, 64.85, 314.97, 421.2, 380.92, 572.61, 455.9, 307.67
2021-04-14, 15:54, 814.35, 849.55, 477.89, 292.81, 147.5, 213.29, 330.28, 36.97, 223.84, 669, 156.45, 149.16, 276.85, 86.23, 565.06, 764.55, 363.73, 483.79, 269.42, 297.83, 184.28, 212.54, 90.15, 64.82, 315.11, 421.77, 381.02, 572.61, 455.78, 307.36
2021-04-14, 15:55, 813.76, 850.1, 477.91, 292.69, 147.47, 212.82, 330.47, 36.95, 223.76, 667.75, 156.44, 149.46, 276.94, 86.24, 565.02, 764.11, 363.87, 483.94, 269.16, 297.82, 184.1, 212.58, 90.15, 64.84, 314.97, 422.26, 381, 572.61, 455.85, 307.19
2021-04-14, 15:56, 813.79, 850.35, 477.78, 292.48, 147.35, 212.91, 330.21, 36.96, 223.88, 667.58, 156.93, 149.46, 277.3, 86.22, 564.64, 764.76, 363.87, 483.64, 269.33, 297.82, 184.05, 212.64, 90.15, 64.85, 314.97, 422.18, 381, 572.36, 456.11, 307.21
2021-04-14, 15:57, 813.63, 849.53, 477.57, 292.56, 147.33, 212.77, 330.28, 36.97, 223.86, 668.42, 156.96, 149.53, 277.15, 86.25, 564.64, 764.83, 363.87, 483.72, 269.41, 297.91, 183.91, 212.63, 90.15, 64.87, 315.14, 421.89, 380.94, 572.25, 456.28, 307.14
2021-04-14, 15:58, 813.88, 847.77, 477.71, 292.59, 147.38, 212.43, 330.41, 36.95, 223.84, 668.28, 156.89, 149.57, 276.99, 86.21, 564.97, 764.95, 363.87, 483.66, 269.25, 298.21, 183.74, 212.57, 90.15, 64.91, 315.13, 421.62, 380.91, 572.25, 456.45, 307.1
2021-04-14, 15:59, 814.24, 847.93, 477.63, 292.65, 147.3, 211.89, 330.47, 36.96, 223.78, 668.81, 156.74, 149.39, 276.94, 86.16, 565.06, 764.52, 363.95, 483.49, 269.25, 298.25, 183.99, 212.84, 90.15, 64.99, 314.99, 421.69, 380.92, 572.14, 456.23, 307.04
2021-04-14, 16:00, 814.05, 847.91, 477.44, 292.66, 147.32, 212.61, 330.47, 36.95, 223.78, 668.06, 156.78, 149.37, 277.01, 86.13, 564.88, 764.39, 363.73, 483.28, 269.16, 298.4, 183.98, 213.01, 90.15, 64.97, 315.01, 422.28, 380.78, 571.12, 456.28, 307.1
2021-04-14, 16:01, 814.54, 848.24, 477.16, 292.73, 147.15, 212.66, 330.41, 36.97, 223.84, 668.28, 156.78, 149.35, 277.09, 86.09, 564.55, 764.83, 363.66, 483.57, 269.07, 298.49, 184.2, 212.77, 90.15, 64.97, 314.99, 422.35, 380.71, 571.12, 456.15, 307.21
2021-04-14, 16:02, 814.57, 848.25, 477.26, 292.92, 147.15, 212.25, 330.6, 36.99, 223.8, 668.15, 156.78, 149.38, 276.9, 86.08, 564.06, 764.94, 363.73, 483.66, 268.93, 298.66, 184.28, 212.69, 90.15, 65.01, 314.99, 422.24, 380.69, 571.39, 455.98, 307.4
2021-04-14, 16:03, 815.21, 848.98, 477.26, 293, 147.21, 212.03, 330.42, 36.98, 223.8, 668.02, 156.18, 149.33, 277.02, 86.13, 563.2, 764.92, 363.73, 483.99, 268.86, 298.74, 184.21, 212.7, 90.15, 64.97, 315.02, 422.02, 380.71, 571.39, 456.08, 307.21
2021-04-14, 16:04, 815.21, 849.19, 477.39, 292.96, 147.18, 212.14, 330.36, 36.97, 223.78, 667, 156.18, 149.36, 276.87, 86.15, 563.01, 765.04, 363.73, 484.17, 268.98, 298.88, 184.08, 212.76, 90.15, 64.91, 315.02, 422.06, 380.81, 571.76, 456.03, 307.21
2021-04-14, 16:05, 815.24, 849.07, 477.29, 293.18, 147.28, 212.49, 330.42, 36.99, 223.74, 666.53, 156.24, 149.53, 277.17, 86.22, 563.15, 765.4, 363.62, 483.95, 268.86, 298.59, 183.96, 212.77, 90.16, 64.96, 314.96, 421.95, 380.89, 571.76, 456.2, 307.33
2021-04-14, 16:06, 814.94, 849.56, 477.08, 293.49, 147.23, 212.75, 330.55, 36.99, 223.82, 666.3, 156.22, 149.55, 277.39, 86.2, 563.06, 764.43, 363.57, 484.37, 268.86, 298.51, 183.87, 212.4, 90.16, 64.96, 314.91, 421.88, 380.96, 571.76, 456.03, 307.31
2021-04-14, 16:07, 815.08, 849.92, 477.08, 293.64, 147.23, 213.1, 330.49, 36.99, 223.77, 665.2, 156.35, 149.6, 277.48, 86.21, 562.82, 764.33, 363.28, 484.29, 268.74, 298.36, 183.86, 212.38, 90, 64.93, 314.96, 422.12, 380.95, 571.37, 455.86, 307.38
2021-04-14, 16:08, 814.72, 849.74, 476.89, 293.55, 147.1, 212.92, 330.68, 36.96, 223.77, 665.6, 156.32, 149.61, 277.49, 86.21, 562.44, 764.06, 363.44, 484.29, 268.72, 298.47, 184.27, 212.39, 90, 64.93, 314.88, 421.94, 380.82, 571.26, 455.86, 307.38
2021-04-14, 16:09, 816.21, 850.01, 476.89, 293.57, 147.07, 212.84, 330.68, 36.96, 223.77, 666.4, 156.41, 149.63, 277.49, 86.17, 562.96, 763.63, 363.82, 484.35, 268.66, 298.85, 184.13, 212.29, 90, 64.93, 314.83, 421.72, 380.88, 571.26, 456.03, 307.38
2021-04-14, 16:10, 817.08, 849.89, 476.89, 293.85, 146.99, 212.96, 330.82, 36.95, 223.81, 666.66, 156.39, 149.67, 277.34, 86.17, 563.24, 764.6, 363.5, 484.42, 268.87, 299.06, 184.12, 212.28, 90, 64.85, 314.85, 421.79, 381.13, 571.26, 456.03, 307.31
2021-04-14, 16:11, 816.58, 849.82, 476.89, 293.82, 146.89, 213.2, 330.75, 36.96, 223.81, 666.66, 156.49, 149.66, 277.21, 86.16, 563.1, 764.73, 363.57, 484.38, 268.9, 299.51, 184, 212.24, 90.06, 64.86, 314.85, 421.52, 381.27, 571.26, 456.16, 307.25
2021-04-14, 16:12, 816.5, 849.43, 476.56, 293.89, 146.81, 213.46, 331.04, 36.95, 223.86, 667.42, 156.5, 149.65, 277.2, 86.22, 563.97, 763.9, 363.93, 484.36, 268.87, 299.7, 183.98, 212.25, 90.06, 64.92, 314.83, 421.45, 381.07, 571.26, 456.16, 307.27
2021-04-14, 16:13, 815.85, 848.49, 476.74, 294.05, 146.84, 213.28, 331.1, 36.95, 223.75, 667.06, 156.46, 149.62, 277.07, 86.19, 564.16, 763.97, 363.88, 484.35, 268.81, 300.01, 184.05, 212.19, 90.06, 64.87, 314.8, 421.45, 381.15, 571.51, 456.16, 307.27
2021-04-14, 16:14, 815.72, 848.58, 476.84, 294.07, 146.83, 213.25, 331.17, 36.98, 223.71, 667.55, 156.38, 149.69, 277.07, 86.17, 564.16, 764.09, 363.88, 484.46, 268.87, 300.31, 184.12, 212.17, 90.06, 64.91, 314.93, 421.45, 381.15, 571.39, 456.09, 307.16
2021-04-14, 16:15, 815.68, 848.3, 477.08, 293.97, 146.83, 213.01, 331.23, 36.96, 223.73, 667.51, 156.38, 149.64, 276.81, 86.16, 564.35, 764.75, 363.77, 484.37, 268.76, 300.36, 184.07, 212.14, 90.06, 64.91, 314.85, 421.23, 381.28, 571.26, 455.73, 306.93
2021-04-14, 16:16, 815.79, 849.12, 476.9, 294, 146.83, 212.91, 331.23, 36.98, 223.75, 668.04, 156.42, 149.65, 276.71, 86.13, 564.82, 764.29, 363.91, 484.2, 268.83, 300.5, 184.05, 212.17, 90.08, 64.91, 314.89, 420.97, 381.28, 571.26, 456.11, 307.04
2021-04-14, 16:17, 815.39, 850.25, 477.03, 293.75, 146.83, 213.15, 331.23, 36.98, 223.72, 667.68, 156.41, 149.5, 276.58, 86.17, 564.12, 764.27, 363.62, 484.05, 268.75, 300.42, 184.03, 212.16, 89.89, 64.9, 314.83, 421.04, 381.26, 571.26, 456.28, 306.95
2021-04-14, 16:18, 815.44, 850.29, 477, 293.64, 146.8, 213.24, 331.18, 36.99, 223.73, 667.55, 156.3, 149.47, 276.51, 86.19, 563.98, 764.3, 363.62, 483.92, 268.85, 300.4, 183.93, 212.13, 89.82, 64.88, 314.98, 420.68, 381.21, 571.26, 455.86, 307.08
2021-04-14, 16:19, 815.44, 850.47, 477.36, 293.64, 146.78, 213.22, 331.24, 36.99, 223.69, 667.77, 156.31, 149.54, 276.76, 86.18, 563.84, 765.09, 363.46, 483.79, 268.93, 300.32, 183.68, 212.03, 89.84, 64.91, 314.85, 420.64, 381.12, 570.76, 455.66, 306.95
2021-04-14, 16:20, 814.53, 850.77, 477.18, 293.89, 146.84, 213.04, 331.36, 37.01, 223.79, 667.6, 156.32, 149.48, 276.76, 86.19, 563.98, 764.85, 363.46, 483.79, 268.84, 299.96, 184.09, 212.05, 89.88, 64.9, 314.88, 420.27, 381.06, 570.76, 455.32, 307.06
2021-04-14, 16:21, 814.23, 850.65, 477.39, 293.89, 146.8, 213.43, 331.24, 37, 223.93, 667.38, 156.32, 149.41, 276.71, 86.19, 563.98, 764.42, 363.25, 483.79, 269.05, 300.08, 184.07, 211.94, 89.89, 64.91, 314.73, 420.42, 381.21, 570.76, 455.06, 307
2021-04-14, 16:22, 814.06, 850.56, 477.09, 293.87, 146.78, 213.45, 331.24, 37, 223.93, 667.02, 156.24, 149.4, 276.82, 86.18, 563.8, 764.35, 363.39, 484.29, 268.9, 300.15, 183.82, 212.03, 89.89, 64.91, 314.66, 420.42, 381.35, 569.88, 455.24, 306.93
2021-04-14, 16:23, 813.46, 850.04, 476.74, 293.87, 146.75, 213.38, 331.31, 36.99, 223.89, 667.28, 156.2, 149.41, 276.77, 86.15, 563.9, 763.34, 363.39, 484.4, 268.85, 300.05, 183.66, 211.87, 89.89, 64.91, 314.36, 420.42, 381.35, 569.63, 455.16, 306.91
2021-04-14, 16:24, 813.04, 850.11, 476.9, 293.85, 146.73, 213.39, 331.31, 36.99, 223.85, 667.42, 156.26, 149.61, 276.71, 86.13, 563.99, 762.29, 363.39, 484.43, 268.93, 299.97, 183.96, 212.05, 89.89, 64.9, 314.41, 420.49, 381.35, 569.5, 455.24, 306.91
2021-04-14, 16:25, 812.99, 850.13, 477.22, 294.02, 146.69, 213.24, 331.31, 37.01, 223.79, 667.51, 156.24, 149.48, 276.77, 86.11, 563.66, 761.35, 363.33, 484.22, 269.02, 300.23, 184.05, 212.05, 89.95, 64.9, 314.31, 420.42, 381.33, 569.36, 455.24, 307.02
2021-04-14, 16:26, 812.93, 850.5, 476.97, 293.92, 146.69, 213.68, 331.24, 37.02, 223.77, 667.34, 156.25, 149.5, 276.96, 86.11, 563.47, 761.06, 363.33, 484.09, 268.98, 300.46, 183.88, 211.92, 89.98, 64.9, 314.21, 420.6, 381.33, 569.73, 454.99, 306.97
2021-04-14, 16:27, 812.54, 850.23, 476.71, 293.77, 146.64, 213.63, 331.24, 36.99, 223.63, 667.2, 156.23, 149.48, 276.86, 86.13, 563.38, 760.34, 362.58, 483.86, 269.09, 300.62, 183.83, 211.88, 89.98, 64.92, 314.25, 420.75, 381.35, 569.73, 455.49, 306.83
2021-04-14, 16:28, 811.81, 849.78, 476.66, 293.9, 146.71, 213.6, 331.22, 37.02, 223.66, 666.68, 156.19, 149.58, 277.01, 86.16, 563.75, 760.88, 362.49, 483.8, 269.06, 300.49, 183.76, 212.01, 89.98, 64.95, 314.37, 420.87, 381.27, 569.84, 455.32, 306.78
2021-04-14, 16:29, 812.05, 850.05, 476.71, 294.01, 146.67, 213.74, 331.25, 37.03, 223.72, 666.89, 156.25, 149.54, 276.24, 86.16, 563.33, 760.94, 362.52, 484.25, 269, 300.73, 183.99, 211.81, 89.9, 64.95, 314.72, 420.91, 381.24, 569.84, 455.03, 306.78
2021-04-14, 16:30, 812.6, 849.68, 477.17, 294.19, 146.62, 213.59, 331.19, 37.05, 223.66, 667.15, 156.43, 149.66, 275.86, 86.11, 564.74, 760.29, 363.1, 483.95, 269.02, 300.35, 184.06, 211.78, 89.9, 64.95, 314.55, 420.98, 381.29, 570.18, 455.37, 306.78
2021-04-14, 16:31, 812.92, 849.96, 477.3, 294.36, 146.57, 213.65, 331.19, 37.07, 223.65, 667.11, 156.32, 149.68, 276.1, 86.05, 564.46, 759.92, 362.99, 484.02, 269.12, 300.63, 183.92, 211.62, 89.78, 64.94, 314.61, 421.06, 381.31, 570.18, 455.19, 306.99
2021-04-14, 16:32, 812.52, 850.05, 477.11, 294.16, 146.5, 213.41, 331.19, 37.04, 223.49, 667.47, 156.23, 149.83, 276.17, 86.03, 564.7, 761.22, 363.26, 483.99, 269.15, 300.64, 183.9, 211.51, 89.78, 64.96, 314.48, 420.65, 381.24, 570.29, 455.44, 306.89
2021-04-14, 16:33, 813.25, 849.99, 476.93, 294.26, 146.49, 213.53, 331.25, 37.06, 223.54, 667.87, 156.23, 150.02, 276.26, 86.07, 565.02, 761.05, 362.96, 483.78, 269.19, 301.06, 184.09, 211.66, 89.75, 64.99, 314.43, 420.25, 381.24, 569.81, 455.32, 306.89
2021-04-14, 16:34, 812.99, 850.57, 477.06, 294.24, 146.52, 213.36, 331.13, 37.08, 223.44, 667.69, 156.06, 149.99, 276.13, 86.03, 564.04, 760.8, 362.96, 483.82, 269.15, 300.82, 184.2, 211.69, 89.76, 65, 314.67, 420.32, 381.29, 569.68, 455.32, 306.93
2021-04-14, 16:35, 813.29, 850.8, 477.11, 294.35, 146.39, 213.38, 331.06, 37.06, 223.34, 667.56, 156.07, 150.01, 275.98, 86.01, 564, 760.96, 363.12, 483.82, 269.12, 300.74, 184.16, 211.64, 89.62, 65.07, 314.43, 420.32, 381.37, 569.57, 455.32, 306.87
